Table 8,,,,,,,,,,,
Offenses Known to Law Enforcement,,,,,,,,,,,
"by State by City, 2018",,,,,,,,,,,
State,City,"Violent
crime","Murder and
nonnegligent
manslaughter",Rape1,Robbery,"Aggravated
assault","Property
crime",Burglary,"Larceny-
theft","Motor
vehicle
theft",Arson2
,Clearlake,109,4,16,21,68,506,188,220,98,7
,Cloverdale,19,0,6,4,9,138,22,106,10,0
,Clovis,221,1,46,36,138,"2,438",358,"1,932",148,6
,Coachella,104,1,5,40,58,"1,143",123,766,254,4
,Coalinga,73,2,3,8,60,244,73,144,27,3
,Colma,37,0,0,18,19,359,32,309,18,0
,Colton,184,11,11,77,85,"1,600",324,851,425,14
,Colusa,11,1,1,1,8,80,24,42,14,0
,Commerce,128,1,9,48,70,995,108,646,241,7
,Compton,"1,174",22,38,424,690,"2,559",362,"1,349",848,58
,Concord,473,3,49,200,221,"4,126",446,"3,124",556,18
,Corcoran,75,0,8,11,56,380,88,214,78,2
,Corning,40,1,2,4,33,287,78,169,40,2
,Corona,263,6,46,119,92,"3,264",488,"2,185",591,21
,Coronado,18,0,2,3,13,314,32,262,20,0
,Costa Mesa,344,3,75,110,156,"3,792",515,"2,975",302,17
,Cotati,36,0,4,4,28,101,19,71,11,1
,Covina,188,2,28,67,91,"1,117",291,653,173,3
,Crescent City,35,0,2,8,25,220,18,199,3,5
,Cudahy,90,4,5,32,49,187,26,88,73,4
,Culver City,188,0,6,109,73,"1,756",246,"1,417",93,0
,Cupertino,72,0,18,14,40,956,183,720,53,7
,Cypress,58,0,14,25,19,704,146,478,80,5
,Daly City,242,3,38,103,98,"1,528",221,"1,130",177,8
,Dana Point,69,0,7,13,49,504,73,395,36,0
,Danville,16,0,0,10,6,326,53,251,22,1
,Davis,117,2,21,44,50,"1,690",232,"1,366",92,9
,Delano,238,10,13,44,171,"1,437",319,656,462,73
,Del Mar,14,0,3,2,9,118,26,78,14,0
,Del Rey Oaks,2,0,0,1,1,59,16,40,3,0
,Desert Hot Springs,309,3,22,56,228,638,292,179,167,8
,Diamond Bar,58,2,7,30,19,936,360,521,55,5
,Dinuba,184,0,9,28,147,597,77,427,93,4
,Dixon,53,1,3,14,35,368,35,278,55,4
,Dorris,3,0,0,0,3,12,7,3,2,0
,Dos Palos,71,0,3,0,68,201,69,99,33,6
,Downey,367,5,14,185,163,"2,615",439,"1,570",606,15
,Duarte,62,0,5,19,38,403,49,287,67,1
,Dublin,108,0,6,47,55,"1,188",96,"1,005",87,2
,Dunsmuir,9,1,1,0,7,23,9,12,2,0
,East Palo Alto,141,3,13,55,70,567,84,300,183,3
,Eastvale,63,1,5,29,28,956,147,678,131,0
,El Cajon,515,5,31,191,288,"2,269",353,"1,544",372,18
,El Centro,126,1,12,29,84,"1,625",439,"1,076",110,8
,El Cerrito,171,0,3,101,67,"1,314",167,"1,045",102,9
,Elk Grove,414,1,40,93,280,"2,359",321,"1,859",179,10
,El Monte,362,6,35,149,172,"2,242",482,"1,256",504,20
,El Segundo,62,0,11,22,29,714,202,448,64,3
,Emeryville,170,0,9,120,41,"2,014",98,"1,761",155,6
,Encinitas,114,0,16,21,77,795,145,567,83,3
,Escalon,21,0,2,3,16,124,25,87,12,0
,Escondido,535,4,64,159,308,"2,736",357,"1,891",488,12
,Etna,0,0,0,0,0,0,0,0,0,0
,Eureka,197,3,26,64,104,"1,491",231,"1,055",205,28
,Exeter,16,0,2,3,11,279,49,193,37,0
,Fairfax,6,0,1,1,4,116,21,90,5,0
,Fairfield,587,4,78,176,329,"3,280",404,"2,300",576,29
,Farmersville,45,3,1,8,33,190,48,116,26,4
,Ferndale,6,0,1,0,5,20,8,12,0,0
,Fillmore,39,1,7,7,24,135,27,94,14,1
,Firebaugh,45,0,4,5,36,111,23,66,22,0
,Folsom,85,1,20,29,35,"1,245",245,918,82,8
,Fontana,709,8,63,195,443,"3,218",542,"1,773",903,10
,Fort Bragg,31,0,7,6,18,314,34,266,14,7
,Fort Jones,7,0,0,0,7,10,3,4,3,0
,Fortuna,46,0,3,9,34,352,61,257,34,6
,Foster City,35,0,6,5,24,376,59,300,17,3
,Fountain Valley,52,0,1,21,30,"1,496",194,"1,185",117,1
,Fowler,22,0,1,6,15,107,52,46,9,0
,Fremont,502,3,55,216,228,"4,687",720,"3,284",683,22
,Fresno,"2,953",32,170,909,"1,842","17,787","2,949","12,473","2,365",264
,Fullerton,332,3,66,107,156,"3,660",329,"2,856",475,16
,Galt,96,0,11,21,64,462,66,347,49,6
,Gardena,326,7,16,160,143,"1,306",289,702,315,8
,Garden Grove,507,4,54,163,286,"4,040",613,"2,815",612,15
,Gilroy,209,0,37,75,97,"1,609",188,"1,040",381,7
,Glendale,202,1,24,77,100,"3,110",454,"2,390",266,11
,Glendora,122,0,23,26,73,"1,523",222,"1,179",122,5
,Goleta,42,0,4,10,28,352,75,233,44,0
,Gonzales,11,0,1,4,6,74,11,30,33,0
,Grand Terrace,37,0,6,17,14,254,55,166,33,0
,Grass Valley,70,0,1,14,55,517,81,386,50,1
,Greenfield,97,3,4,14,76,193,41,108,44,3
,Gridley,80,0,5,1,74,250,49,191,10,3
,Grover Beach,28,1,5,4,18,249,45,180,24,4
,Guadalupe,11,0,1,3,7,51,16,23,12,1
,Gustine,38,0,2,1,35,95,24,56,15,1
,Hanford,274,2,32,41,199,"1,264",145,945,174,7
,Hawaiian Gardens,81,0,4,24,53,250,56,143,51,1
,Hawthorne,617,0,37,232,348,"1,705",294,"1,064",347,5
,Hayward,669,3,85,364,217,"4,770",545,"2,849","1,376",21
,Healdsburg,20,0,1,4,15,223,30,174,19,0
,Hemet,432,7,25,144,256,"2,863",574,"1,754",535,29
,Hercules,30,0,0,16,14,350,82,240,28,0
,Hermosa Beach,30,0,3,5,22,477,130,316,31,0
,Hesperia,406,2,32,126,246,"2,035",444,"1,228",363,19
,Hidden Hills,0,0,0,0,0,15,4,9,2,0
,Highland,208,1,7,62,138,"1,143",242,636,265,11
,Hillsborough,9,0,2,0,7,90,44,42,4,0
,Hollister,98,1,13,16,68,496,62,334,100,2
,Holtville,15,0,3,1,11,84,19,53,12,1
,Hughson,7,0,0,2,5,88,17,60,11,0
,Huntington Beach,429,1,83,106,239,"3,993",525,"3,158",310,24
,Huntington Park,429,2,38,214,175,"1,800",256,954,590,16
,Huron,96,0,4,3,89,49,18,10,21,15
,Imperial,9,0,2,1,6,77,18,38,21,0
,Imperial Beach,79,0,3,18,58,352,63,201,88,1
,Indian Wells,1,0,0,0,1,132,28,90,14,0
,Indio,495,2,47,112,334,"2,242",405,"1,362",475,11
,Industry,87,2,3,50,32,979,161,681,137,3
,Inglewood,683,15,51,312,305,"2,744",450,"1,636",658,12
,Ione,5,0,0,0,5,56,13,38,5,0
,Irvine,160,0,40,53,67,"3,659",621,"2,840",198,9
,Irwindale,12,0,0,6,6,194,44,115,35,1
,Isleton,0,0,0,0,0,24,14,9,1,0
,Jackson,29,0,2,3,24,128,27,93,8,3
,Jurupa Valley,332,6,11,84,231,"2,839",399,"1,548",892,1
,Kensington,2,0,0,0,2,48,13,30,5,0
,Kerman,59,1,5,21,32,358,84,218,56,0
,King City,32,1,7,5,19,175,53,93,29,2
,Kingsburg,40,0,5,7,28,306,129,124,53,2
,La Canada Flintridge,13,0,2,4,7,330,86,231,13,0
,Lafayette,10,0,0,5,5,231,23,191,17,0
,Laguna Beach,90,0,5,9,76,443,60,340,43,4
,Laguna Hills,55,0,5,15,35,402,97,277,28,4
,Laguna Niguel,81,0,2,21,58,640,104,480,56,2
,Laguna Woods,10,0,1,2,7,108,11,84,13,0
,La Habra,111,1,5,45,60,"1,155",190,800,165,2
,La Habra Heights,6,0,1,2,3,66,22,43,1,0
,Lake Elsinore,161,2,2,55,102,"1,919",258,"1,329",332,3
,Lake Forest,159,1,14,36,108,761,139,510,112,10
,Lakeport,27,0,1,5,21,175,48,114,13,0
,Lake Shastina,2,0,1,0,1,5,0,5,0,0
,Lakewood,270,2,23,118,127,"1,848",275,"1,347",226,5
,La Mesa,160,1,13,67,79,"1,049",157,760,132,6
,La Mirada,89,1,6,22,60,829,128,580,121,3
,Lancaster,"1,193",7,94,298,794,"3,805","1,001","2,074",730,28
,La Palma,20,0,0,5,15,334,84,227,23,1
,La Puente,162,3,16,41,102,501,96,258,147,2
,La Quinta,42,1,1,20,20,"1,154",174,896,84,2
,La Verne,87,0,18,11,58,742,129,538,75,1
,Lawndale,129,3,10,30,86,348,61,185,102,1
,Lemon Grove,155,2,6,52,95,468,67,309,92,3
,Lemoore,188,0,18,20,150,385,69,264,52,1
,Lincoln,35,0,13,12,10,418,83,291,44,4
,Lindsay,34,1,0,8,25,214,30,129,55,3
,Livermore,186,0,33,58,95,"1,696",212,"1,329",155,8
,Livingston,41,0,1,13,27,308,82,173,53,4
,Lodi,277,9,12,88,168,"1,701",359,"1,000",342,14
,Loma Linda,40,0,7,10,23,608,125,385,98,1
,Lomita,66,1,6,11,48,312,64,201,47,0
,Lompoc,218,1,26,32,159,951,178,629,144,14
,Long Beach,"3,284",30,219,979,"2,056","11,922","2,328","7,315","2,279",127
,Los Alamitos,8,0,1,3,4,156,54,78,24,0
,Los Altos,13,0,4,3,6,284,80,188,16,0
,Los Altos Hills,7,0,0,2,5,48,29,17,2,2
,Los Angeles,"30,126",258,"2,528","10,327","17,013","101,267","15,988","67,963","17,316","1,654"
,Los Banos,144,1,7,37,99,"1,071",244,659,168,4
,Los Gatos,10,0,2,6,2,459,58,360,41,0
,Lynwood,426,9,22,180,215,"1,438",228,656,554,21
,Madera,399,6,37,92,264,"1,346",241,898,207,15
,Malibu,37,1,9,9,18,380,74,277,29,1
,Mammoth Lakes,19,0,2,3,14,82,9,71,2,1
,Manhattan Beach,57,1,8,27,21,844,113,684,47,2
,Manteca,256,0,18,97,141,"2,288",386,"1,522",380,15
,Marina,49,1,4,14,30,317,41,240,36,2
,Martinez,73,0,10,32,31,524,73,346,105,0
,Marysville,112,0,11,26,75,533,72,332,129,11
,Maywood,87,2,10,26,49,302,72,107,123,0
,McFarland,61,2,10,6,43,212,69,68,75,8
,Mendota,86,0,5,6,75,197,50,78,69,0
,Menifee,155,3,9,46,97,"1,945",331,"1,282",332,1
,Menlo Park,43,1,9,9,24,606,110,470,26,1
,Merced,465,1,30,116,318,"2,219",387,"1,404",428,62
,Mill Valley,9,0,1,4,4,196,44,137,15,0
,Milpitas,87,0,11,45,31,"1,934",243,"1,435",256,4
,Mission Viejo,113,0,5,24,84,937,157,702,78,5
,Modesto,"1,904",16,105,420,"1,363","7,727","1,109","5,420","1,198",62
,Monrovia,69,2,10,31,26,914,121,723,70,1
,Montague,12,0,1,1,10,26,16,8,2,2
,Montclair,239,1,37,72,129,"1,646",337,990,319,18
,Montebello,218,6,10,109,93,"1,643",619,548,476,86
,Monterey,112,0,18,35,59,"1,143",204,859,80,3
,Monterey Park,124,0,4,73,47,"1,589",356,"1,017",216,2
,Monte Sereno,0,0,0,0,0,19,8,8,3,0
,Moorpark,33,0,7,7,19,261,55,188,18,1
,Moraga,12,0,2,2,8,94,12,75,7,0
,Moreno Valley,775,9,30,293,443,"6,161","1,101","3,854","1,206",11
,Morgan Hill,52,1,0,17,34,740,125,501,114,1
,Morro Bay,36,0,3,4,29,135,16,113,6,0
,Mountain View,157,0,13,59,85,"2,103",276,"1,659",168,7
,Mount Shasta,11,0,1,1,9,47,7,28,12,0
,Murrieta,92,2,16,35,39,"1,412",234,952,226,2
,Napa,269,0,56,46,167,"1,241",258,814,169,30
,National City,306,2,22,101,181,"1,167",127,748,292,8
,Needles,59,0,6,2,51,202,74,99,29,12
,Nevada City,13,0,3,2,8,112,21,72,19,0
,Newark,97,1,20,39,37,"1,318",180,969,169,7
,Newman,19,3,1,7,8,134,25,71,38,0
,Newport Beach,124,1,31,29,63,"2,073",397,"1,513",163,3
,Norco,63,0,4,19,40,675,123,442,110,0
,Norwalk,449,9,23,132,285,"1,948",438,"1,116",394,13
,Novato,97,1,10,19,67,773,118,564,91,8
,Oakdale,48,0,9,18,21,555,109,375,71,4
,Oakland,"5,480",70,448,"2,624","2,338","23,190","2,394","15,725","5,071",245
,Oakley,42,1,1,9,31,508,90,323,95,2
,Oceanside,669,9,69,158,433,"3,836",526,"2,845",465,16
,Ojai,6,0,1,3,2,68,12,50,6,1
,Ontario,670,6,106,231,327,"4,584",723,"2,858","1,003",27
,Orange,160,3,12,73,72,"2,478",478,"1,700",300,19
,Orange Cove,25,1,2,5,17,94,30,42,22,0
,Orinda,9,0,1,7,1,110,30,69,11,0
,Orland,25,0,3,6,16,121,22,82,17,0
,Oroville,112,4,10,32,66,982,152,623,207,9
,Oxnard,801,14,66,327,394,"5,055",704,"3,568",783,41
,Pacifica,71,0,20,16,35,402,70,304,28,1
,Pacific Grove,23,0,9,2,12,312,44,252,16,0
,Palmdale,591,4,43,161,383,"2,442",513,"1,426",503,20
,Palm Desert,91,0,6,21,64,"1,989",329,"1,530",130,4
,Palm Springs,274,3,35,81,155,"2,078",522,"1,281",275,5
,Palo Alto,72,0,5,30,37,"1,513",234,"1,197",82,8
,Palos Verdes Estates,6,0,1,4,1,104,33,69,2,0
,Paradise,65,0,15,5,45,279,109,125,45,0
,Paramount,329,3,19,137,170,"1,427",213,871,343,5
,Parlier,111,3,9,18,81,335,108,124,103,9
,Pasadena,547,7,47,174,319,"2,928",663,"1,959",306,22
,Paso Robles,43,0,13,7,23,797,133,610,54,2
,Patterson,53,0,0,8,45,387,45,224,118,2
,Perris,214,5,7,78,124,"2,000",248,"1,036",716,5
,Petaluma,197,0,31,27,139,889,153,668,68,6
,Pico Rivera,228,4,9,77,138,"1,159",231,614,314,5
,Piedmont,21,0,1,10,10,195,47,124,24,1
,Pinole,70,0,0,29,41,747,83,605,59,2
,Pismo Beach,30,0,3,3,24,439,129,295,15,1
,Pittsburg,422,3,53,130,236,"1,679",251,"1,010",418,20
,Placentia,120,0,10,20,90,904,243,548,113,2
,Placerville,54,0,17,9,28,278,47,189,42,2
,Pleasant Hill,57,1,3,32,21,"1,584",134,"1,373",77,1
,Pleasanton,110,0,6,57,47,"1,445",156,"1,177",112,4
,Pomona,877,17,76,361,423,"4,697",903,"2,764","1,030",34
,Porterville,209,3,15,52,139,"1,561",320,935,306,3
,Port Hueneme,61,0,4,18,39,421,86,280,55,11
,Poway,65,1,11,10,43,509,92,380,37,4
,Rancho Cordova,272,3,26,74,169,"1,388",257,934,197,1
,Rancho Cucamonga,290,1,51,112,126,"3,854",625,"2,831",398,15
,Rancho Mirage,24,0,0,5,19,708,133,513,62,0
,Rancho Palos Verdes,32,0,6,5,21,389,120,240,29,0
,Rancho Santa Margarita,46,0,3,6,37,316,43,261,12,9
,Red Bluff,165,2,24,20,119,719,151,451,117,14
,Redding,620,2,87,96,435,"3,433",613,"2,281",539,9
,Redlands,264,5,64,82,113,"2,491",326,"1,842",323,41
,Redondo Beach,171,4,14,53,100,"1,452",249,"1,071",132,3
,Redwood City,177,0,45,53,79,"1,254",172,912,170,8
,Reedley,105,3,13,10,79,289,91,128,70,6
,Rialto4,543,5,45,195,298,"3,038",544,"1,850",644,20
,Richmond,"1,046",17,32,375,622,"4,353",383,"2,285","1,685",43
,Ridgecrest,171,1,31,15,124,500,123,316,61,13
,Rio Dell,8,0,3,2,3,61,14,41,6,1
,Rio Vista,21,0,2,2,17,118,32,63,23,1
,Ripon,10,0,3,5,2,225,27,184,14,2
,Riverbank,24,0,0,13,11,447,67,326,54,0
,Riverside,"1,686",14,150,543,979,"10,226","1,470","6,911","1,845",73
,Rocklin,52,0,13,16,23,952,172,699,81,6
,Rohnert Park,222,0,40,22,160,745,112,549,84,4
,Rolling Hills,0,0,0,0,0,5,1,4,0,0
,Rolling Hills Estates,8,1,3,2,2,108,33,67,8,2
,Rosemead,194,1,12,87,94,"1,274",288,702,284,5
,Roseville,299,3,28,133,135,"3,252",428,"2,543",281,21
,Ross,1,0,1,0,0,24,7,17,0,0
,Sacramento,"3,329",36,102,"1,052","2,139","15,417","2,751","9,783","2,883",146
,Salinas,981,19,100,321,541,"4,304",897,"2,180","1,227",31
,San Bernardino,"2,906",49,153,974,"1,730","9,014","2,226","4,594","2,194",75
,San Bruno,123,0,20,38,65,984,116,775,93,19
,San Clemente,114,0,9,28,77,900,140,697,63,3
,Sand City,8,0,0,3,5,111,8,96,7,0
,San Diego,"5,360",35,605,"1,439","3,281","27,416","3,752","18,482","5,182",187
,San Dimas,80,1,11,22,46,751,152,534,65,6
,San Fernando,102,0,3,37,62,312,51,162,99,0
,San Francisco,"6,144",46,354,"3,165","2,579","49,214","5,322","39,675","4,217",288
,San Gabriel,136,0,9,51,76,691,172,453,66,3
,Sanger,88,1,15,13,59,362,110,188,64,2
,San Jacinto,132,2,1,70,59,"1,461",287,935,239,0
,San Jose,"4,444",28,615,"1,593","2,208","25,753","4,539","13,510","7,704",121
,San Juan Capistrano,84,0,9,12,63,351,96,215,40,1
,San Leandro,473,1,22,299,151,"3,584",439,"2,333",812,27
,San Luis Obispo,192,1,55,33,103,"1,809",242,"1,493",74,21
,San Marcos,202,0,18,61,123,"1,052",167,740,145,5
,San Marino,11,0,1,2,8,203,84,118,1,3
,San Mateo,285,0,25,88,172,"2,163",590,"1,360",213,6
,San Pablo,180,0,14,99,67,979,114,531,334,6
,San Rafael,257,2,32,107,116,"1,695",277,"1,050",368,16
,San Ramon,43,0,4,21,18,786,103,631,52,6
,Santa Ana,"1,571",21,230,499,821,"6,390",910,"3,931","1,549",57
,Santa Barbara,415,1,77,89,248,"2,333",261,"1,894",178,16
,Santa Clara,208,1,33,74,100,"3,741",429,"2,860",452,11
,Santa Clarita,292,4,43,94,151,"2,437",582,"1,560",295,26
,Santa Cruz,390,1,34,66,289,"2,905",336,"2,308",261,53
,Santa Fe Springs,105,1,6,39,59,991,176,651,164,8
,Santa Maria,497,6,60,159,272,"1,932",377,979,576,24
,Santa Monica,797,7,60,278,452,"4,732",662,"3,835",235,21
,Santa Paula,90,1,3,32,54,458,99,318,41,0
,Santa Rosa,823,3,149,147,524,"3,118",547,"2,179",392,26
,Santee,109,0,13,31,65,886,113,701,72,11
,Saratoga,22,0,7,6,9,237,97,127,13,1
,Sausalito,9,0,0,0,9,201,13,179,9,1
,Scotts Valley,17,0,6,2,9,191,42,137,12,3
,Seal Beach,39,0,9,20,10,601,70,493,38,14
,Seaside,92,0,13,23,56,445,41,333,71,4
,Sebastopol,15,1,2,5,7,164,71,84,9,0
,Selma,240,3,23,16,198,725,239,344,142,3
,Shafter,44,0,6,8,30,544,138,285,121,12
,Sierra Madre,7,0,0,0,7,95,34,59,2,0
,Signal Hill,86,0,10,37,39,690,107,471,112,4
,Simi Valley,214,0,46,56,112,"1,491",253,"1,118",120,2
,Solana Beach,23,1,2,3,17,206,62,123,21,0
,Soledad,70,1,5,10,54,101,17,53,31,1
,Solvang,6,0,1,1,4,52,12,35,5,0
,Sonoma,44,0,4,5,35,164,23,133,8,0
,Sonora,27,0,8,8,11,286,40,228,18,5
,South El Monte,126,1,7,33,85,621,145,313,163,5
,South Gate,634,1,34,192,407,"2,364",343,"1,376",645,15
,South Lake Tahoe,182,3,9,22,148,454,114,279,61,7
,South Pasadena,32,0,2,19,11,522,103,360,59,0
,South San Francisco,181,0,22,56,103,"1,444",257,"1,002",185,5
,Stallion Springs,1,0,1,0,0,17,2,14,1,0
,Stanton,135,0,10,42,83,618,94,401,123,5
,St. Helena,9,0,0,1,8,47,11,31,5,1
,Stockton,"4,383",33,193,"1,205","2,952","11,800","2,329","7,417","2,054",191
,Suisun City,93,1,13,18,61,627,54,483,90,5
,Sunnyvale,255,1,43,71,140,"2,541",424,"1,764",353,8
,Susanville,197,0,8,11,178,274,84,177,13,3
,Sutter Creek,1,0,0,0,1,39,5,29,5,0
,Taft,72,0,1,6,65,338,105,190,43,0
,Tehachapi,82,0,19,12,51,276,71,155,50,3
,Temecula,139,0,4,60,75,"2,711",429,"1,964",318,2
,Temple City,64,0,7,22,35,472,212,216,44,0
,Thousand Oaks,126,14,30,30,52,"1,480",236,"1,127",117,4
,Tiburon,7,0,0,2,5,77,15,62,0,0
,Torrance,267,2,35,107,123,"2,702",468,"1,951",283,9
,Tracy,199,4,31,61,103,"2,331",261,"1,772",298,17
,Truckee,17,0,2,3,12,143,42,85,16,2
,Tulare,251,3,24,61,163,"1,818",325,"1,143",350,6
,Tulelake,0,0,0,0,0,6,1,3,2,0
,Turlock,420,7,29,130,254,"2,233",351,"1,447",435,45
,Tustin,122,0,15,49,58,"1,874",243,"1,506",125,5
,Twentynine Palms,81,1,16,16,48,278,111,136,31,7
,Ukiah,95,1,15,11,68,284,76,149,59,26
,Union City,261,1,15,89,156,"1,653",246,"1,170",237,10
,Upland,290,2,13,109,166,"2,072",500,"1,297",275,3
,Vacaville,230,2,22,63,143,"2,158",163,"1,804",191,12
,Vallejo,942,8,103,349,482,"4,508","2,456",975,"1,077",40
,Ventura,445,2,54,117,272,"3,482",481,"2,667",334,32
,Vernon,27,1,1,13,12,383,82,195,106,3
,Victorville,809,9,63,258,479,"2,718",631,"1,386",701,32
,Villa Park,0,0,0,0,0,57,21,34,2,0
,Visalia,450,3,107,138,202,"3,978",748,"2,701",529,23
,Vista,330,5,32,104,189,"1,497",266,926,305,2
,Walnut,22,0,4,9,9,483,217,228,38,0
,Walnut Creek,109,2,3,35,69,"2,249",303,"1,812",134,1
,Waterford,20,0,0,6,14,114,27,53,34,0
,Watsonville,243,1,18,50,174,"1,330",196,785,349,14
,Weed,26,0,2,4,20,82,13,62,7,0
,West Covina,292,1,25,150,116,"2,513",385,"1,735",393,8
,West Hollywood,301,3,40,127,131,"2,100",240,"1,762",98,20
,Westlake Village,12,1,0,6,5,200,36,156,8,1
,Westminster,286,2,26,117,141,"2,433",425,"1,739",269,8
,Westmorland,12,1,0,0,11,28,6,21,1,1
,West Sacramento,225,1,17,92,115,"1,412",224,931,257,15
,Wheatland,3,0,0,0,3,49,9,29,11,1
,Whittier,233,1,23,99,110,"2,225",367,"1,527",331,11
,Wildomar,48,1,0,19,28,724,136,456,132,0
,Williams,22,0,1,3,18,81,28,43,10,3
,Willits,21,0,10,5,6,72,15,32,25,3
,Windsor,74,0,7,6,61,249,42,190,17,2
,Winters,9,0,2,3,4,118,17,94,7,0
,Woodlake,25,0,2,1,22,107,25,69,13,5
,Woodland,220,1,16,67,136,"1,602",252,"1,146",204,25
,Yorba Linda,44,0,6,12,26,812,185,561,66,5
,Yountville,2,0,1,0,1,33,5,28,0,0
,Yreka,37,0,2,2,33,221,38,164,19,0
,Yuba City,264,1,35,75,153,"1,846",234,"1,356",256,11
,Yucaipa,101,0,12,29,60,822,160,473,189,3
,Yucca Valley,85,2,8,21,54,340,83,204,53,5
COLORADO,Alamosa,56,0,12,9,35,552,79,450,23,5
,Arvada,272,0,53,48,171,"3,544",366,"2,679",499,18
,Aspen,12,0,9,0,3,289,12,267,10,0
,Ault,0,0,0,0,0,0,0,0,0,0
,Aurora,"2,716",17,387,631,"1,681","11,122","1,723","7,189","2,210",53
,Avon,42,0,9,0,33,120,13,102,5,0
,Basalt,3,0,1,0,2,33,2,30,1,0
,Bayfield,4,0,1,0,3,29,2,23,4,0
,Black Hawk,5,0,3,1,1,221,6,203,12,0
,Boulder,292,0,39,39,214,"3,666",386,"3,035",245,21
,Bow Mar,0,0,0,0,0,9,1,6,2,0
,Brighton,114,0,33,11,70,"1,135",114,860,161,4
,Broomfield,82,0,18,14,50,"1,707",156,"1,403",148,4
,Brush,6,0,4,1,1,84,17,53,14,0
,Buena Vista,0,0,0,0,0,40,2,35,3,0
,Burlington,8,0,2,0,6,61,8,49,4,0
,Calhan,2,0,0,0,2,7,1,6,0,0
,Canon City,94,0,20,7,67,757,96,623,38,4
,Carbondale,7,0,2,1,4,57,3,50,4,0
,Castle Rock,36,0,17,1,18,969,99,805,65,2
,Centennial,202,2,47,28,125,"1,958",268,"1,493",197,7
,Center,10,0,0,2,8,46,8,36,2,2
,Cherry Hills Village,0,0,0,0,0,47,3,39,5,0
,Colorado Springs,"2,617",32,483,515,"1,587","15,752","2,727","10,626","2,399",126
,Columbine Valley,0,0,0,0,0,6,2,4,0,0
,Commerce City,385,0,66,45,274,"1,826",269,"1,231",326,8
,Cortez,28,0,1,3,24,239,9,221,9,0
,Craig,23,0,5,0,18,316,43,259,14,4
,Crested Butte,2,0,0,0,2,11,1,9,1,0
,Cripple Creek,14,0,1,1,12,70,4,62,4,0
,Dacono,7,0,5,0,2,65,8,53,4,0
,Del Norte,1,0,0,0,1,36,22,13,1,0
,Delta,19,0,3,2,14,415,79,311,25,5
,Denver,"5,262",65,717,"1,211","3,269","26,464","3,982","17,207","5,275",116
,Dillon,0,0,0,0,0,32,4,26,2,0
,Durango,81,1,10,2,68,661,55,568,38,3
,Eagle,25,0,3,0,22,84,5,72,7,2
,Eaton,5,0,1,1,3,38,5,23,10,1
,Edgewater,16,1,1,10,4,327,16,280,31,0
,Elizabeth,6,1,1,0,4,16,2,13,1,0
,Englewood,83,0,8,26,49,"2,139",173,"1,640",326,10
,Erie,25,0,3,3,19,258,26,217,15,0
,Estes Park,14,0,3,0,11,47,6,37,4,0
,Evans,108,0,16,9,83,423,66,290,67,7
,Federal Heights,86,2,9,12,63,554,65,373,116,3
,Firestone,18,0,8,0,10,122,9,95,18,1
,Florence,4,0,0,0,4,57,5,48,4,0
,Fort Collins,392,3,28,39,322,"3,701",357,"3,163",181,13
,Fort Lupton,4,0,1,0,3,78,0,50,28,0
,Fort Morgan,38,1,23,2,12,300,35,235,30,6
,Fountain,120,1,30,12,77,632,83,443,106,3
,Fraser/Winter Park,6,0,0,0,6,90,9,78,3,0
,Frederick6,4,3,0,0,1,,1,,2,0
,Frisco,15,0,4,0,11,92,6,72,14,0
,Fruita,30,0,5,2,23,217,51,159,7,3
,Glendale,46,0,8,6,32,838,33,742,63,1
,Glenwood Springs,35,1,16,2,16,473,40,403,30,2
,Golden,44,0,16,2,26,537,49,441,47,2
,Granby,0,0,0,0,0,26,1,24,1,1
,Grand Junction,275,3,57,17,198,"2,733",291,"2,282",160,22
,Greeley,424,2,78,64,280,"2,739",418,"2,041",280,19
,Green Mountain Falls,1,0,0,0,1,2,2,0,0,0
,Greenwood Village,94,0,9,7,78,728,85,581,62,3
,Gunnison,21,0,7,1,13,131,14,108,9,3
,Haxtun,0,0,0,0,0,7,1,6,0,0
,Hayden,3,0,0,0,3,23,1,22,0,0
,Holyoke,2,0,0,1,1,18,2,15,1,0
,Hotchkiss,4,0,3,0,1,19,10,7,2,0
,Hugo,0,0,0,0,0,8,3,2,3,0
,Idaho Springs,15,0,7,1,7,68,4,59,5,0
,Ignacio,3,0,0,0,3,14,6,8,0,0
,Johnstown,9,0,6,0,3,222,15,184,23,1
,Lafayette,60,0,13,7,40,711,100,557,54,3
,La Junta,34,0,12,1,21,328,83,227,18,1
,Lakeside,0,0,0,0,0,168,0,164,4,0
,La Salle,1,0,0,1,0,38,9,25,4,0
,Leadville,4,0,0,1,3,30,2,28,0,0
,Limon,4,0,1,0,3,4,1,2,1,0
,Littleton,43,2,7,17,17,"1,560",221,"1,136",203,5
,Log Lane Village,0,0,0,0,0,10,1,9,0,0
,Lone Tree,43,0,4,11,28,"1,010",57,922,31,1
,Longmont,415,1,118,39,257,"2,586",344,"1,938",304,30
,Louisville5,16,0,3,2,11,,54,,38,1
,Loveland,201,1,51,14,135,"1,749",189,"1,455",105,15
,Manitou Springs,10,0,2,0,8,57,14,39,4,0
,Meeker,3,0,1,0,2,25,5,18,2,1
,Milliken,3,0,2,1,0,35,5,25,5,1
,Monte Vista,17,0,3,1,13,189,46,137,6,0
,Montrose,66,0,13,5,48,894,110,729,55,2
